,authors,title,titlelink,journal,year
264,"S Schanz, J Henes, A Ulmer, I Kötter, G Fierlbeck, CD Claussen, ...",Publikationen 2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:ZeXyd9-uunAC,,
265,"S Gatidis, M Notohamiprodjo, A Stemmer, K Nikolaou, P Martirosian",EPI-based diffusion-weighted MR imaging of the neck at 3 Tesla: Comparison of sequence technologies for the reduction of susceptibility-related artifacts.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:eQOLeE2rZwMC,,
266,"NM Rofsky, K Jhaveri, EY Chang, J Du, CB Chung, MR Bashir, L Bhatti, ...",JMRI JOURNAL OF MAGNETIC RESONANCE IMAGING,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:Y0pCki6q_DkC,,
268,"A Schneider, G Cruz, C Munoz, R Hajhosseiny, T Kuestner, KP Kunze, ...",Whole-heart non-rigid motion corrected coronary MRA with autofocus virtual 3D iNAV,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:9vf0nzSNQJEC,"Magnetic Resonance Imaging 87, 169-176",2022
269,"K Hammernik, T Küstner, B Yaman, Z Huang, D Rueckert, F Knoll, ...",Physics-Driven Deep Learning for Computational Magnetic Resonance Imaging,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:hkOj_22Ku90C,arXiv preprint arXiv:2203.12215,2022
270,"C Zhang, M Schwartz, T Küstner, P Martirosian, F Seith",Multiparametric Functional MRI of the Kidney: Current State and Future Trends with Deep Learning Approaches,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:PR6Y55bgFSsC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2022
271,"T Küstner, T Hepp, F Seith",Multiparametric Oncologic Hybrid Imaging: Machine Learning Challenges and Opportunities,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:ZuybSZzF8UAC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2022
272,"G Cruz, H Qi, O Jaubert, T Kuestner, T Schneider, RM Botnar, C Prieto",Generalized low‐rank nonrigid motion‐corrected reconstruction for MR fingerprinting,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:AXPGKjj_ei8C,"Magnetic Resonance in Medicine 87 (2), 746-763",2022
273,"S Gatidis, T Kuestner",A whole-body FDG-PET/CT dataset with manually annotated tumor lesions (FDG-PET-CT-Lesions) [Dataset],https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:kzcrU_BdoSEC,The Cancer Imaging Archive,2022
274,"T Küstner, T Hepp, F Seith",Multiparametric Oncologic Hybrid Imaging: Machine Learning Challenges and Opportunities Multiparametrische onkologische Hybridbildgebung: Herausforderungen und Chancen für …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:W5xh706n7nkC,,2022
275,"J Yang, P Qian, T Kuestner, P Lio, D Shen, H Qi",Simultaneous learning of group-wise registration and joint segmentation of cardiac cine MRI with sparse annotation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:_Ybze24A_UAC,Proceedings of the International Society for Magnetic Resonance in Medicine …,2022
276,"J Yang, T Küstner, P Hu, P Liò, H Qi",End-to-End Deep Learning of Non-rigid Groupwise Registration and Reconstruction of Dynamic MRI,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:uLbwQdceFCQC,Frontiers in Cardiovascular Medicine 9,2022
277,"S Xu, P Krumm, A Lingg, H Qi, K Hammernik, T Küstner",Hybrid image and k-space deep learning reconstruction exploiting spatio-temporal redundancies for 2D cardiac CINE,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:N5tVd3kTz84C,Proceedings of the International Society for Magnetic Resonance in Medicine …,2022
278,"J Pan, D Rueckert, T Küstner, K Hammernik",A group-wise cardiac motion estimation network leveraging temporal correlation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:VL0QpB8kHFEC,Proceedings of the International Society for Magnetic Resonance in Medicine …,2022
279,"T Hepp, S Gatidis, K Hammernik, T Küstner",Uncertainty estimation via ensembling for deep learning-based MR image reconstruction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:ye4kPcJQO24C,Proceedings of the International Society for Magnetic Resonance in Medicine …,2022
280,"K Hammernik, T Küstner",Machine Enhanced Reconstruction Learning and Interpretation Networks (MERLIN),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:LjlpjdlvIbIC,Proceedings of the International Society for Magnetic Resonance in Medicine …,2022
281,"M Früh, T Hepp, A Schilling, S Gatidis, T Küstner",Self-supervised Training for Single-Shot Tumor Tracking in the Presence of Respiratory Motion,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:WqliGbK-hY8C,Proceedings of the International Society for Magnetic Resonance in Medicine …,2022
282,"TF Ismail, W Strugnell, C Coletti, M Božić-Iven, S Weingärtner, ...",Cardiac MR: from theory to practice,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:5awf1xo2G04C,Frontiers in cardiovascular medicine 9,2022
284,"C Munoz, H Qi, G Cruz, T Küstner, RM Botnar, C Prieto",Self-supervised learning-based diffeomorphic non-rigid motion estimation for fast motion-compensated coronary MR angiography,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:eMMeJKvmdy0C,"Magnetic resonance imaging 85, 10-18",2022
286,"C Qin, J Duan, K Hammernik, J Schlemper, T Küstner, R Botnar, C Prieto, ...",Complementary time‐frequency domain networks for dynamic parallel MR image reconstruction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:LPZeul_q3PIC,"Magnetic Resonance in Medicine 86 (6), 3274-3291",2021
287,"S Gassenmaier, T Küstner, D Nickel, J Herrmann, R Hoffmann, ...",Deep Learning Applications in Magnetic Resonance Imaging: Has the Future Become Present?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:JoZmwDi-zQgC,"Diagnostics 11 (12), 2181",2021
288,"H Qi, R Hajhosseiny, G Cruz, T Kuestner, K Kunze, R Neji, R Botnar, ...",End‐to‐end deep learning nonrigid motion‐corrected reconstruction for highly accelerated free‐breathing coronary MRA,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:J-pR_7NvFogC,"Magnetic Resonance in Medicine 86 (4), 1983-1996",2021
289,"J Herrmann, G Koerzdoerfer, D Nickel, M Mostapha, M Nadar, ...",Feasibility and implementation of a deep learning MR reconstruction for TSE sequences in musculoskeletal imaging,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:t6usbXjVLHcC,"Diagnostics 11 (8), 1484",2021
291,"T Küstner, CM Escobar, A Psenicny, A Bustin, N Fuin, H Qi, R Neji, ...",Deep-learning based super-resolution for 3D isotropic coronary MR angiography in less than a minute,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:wbdj-CoPYUoC,Magnetic Resonance in Medicine,2021
293,"AV Asiares, C Munoz, T Kuestner, T Vitadello, C Rischpler, T Ibrahim, ...",Assessment of respiratory tracking methods for motion correction in cardiac PET,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:BrmTIyaxlBUC,"Nuklearmedizin-NuclearMedicine 60 (02), V64",2021
295,"J Herrmann, S Gassenmaier, T Kuestner, M Kuendel, D Nickel, ...",Clinical Implementation of Deep Learning MR reconstruction for TSE Sequences: Reduction of Acquisition Time and Maintenance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:VOx2b1Wkg3QC,,2021
296,"K Hammernik, J Pan, D Rueckert, T Küstner",Motion-Guided Physics-Based Learning for Cardiac MRI Reconstruction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:1yQoGdGgb4wC,"Asilomar Conference on Signals, Systems, and Computers",2021
297,"E Cobos, T Küstner, B Schölkopf, S Gatidis",Explainable medical image analysis by leveraging human-interpretable features through mutual information minimization,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:Y5dfb0dijaUC,Medical Imaging Meets NeurIPS,2021
298,"J Pan, D Rueckert, T Küstner, K Hammernik",Efficient Image Registration Network For Non-Rigid Cardiac Motion Estimation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:Mojj43d5GZwC,International Conference on Medical Image Computing and Computer Assisted …,2021
299,"C Zhang, P Martirosian, M Schwartz, T Küstner, F Seith",Multiparametric functional MRI of the kidneys in healthy volunteers and oncologic patients undergoing radionuclide therapy – preliminary results of the test-retest …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:WA5NYHcadZ8C,ISMRM Workshop on Kidney MRI Biomarkers,2021
300,"T Küstner, J Pan, C Gilliam, H Qi, G Cruz, K Hammernik, T Blu, D Rueckert, ...",Self-supervised motion-corrected reconstruction by a joint deep learning (3+1)D reconstruction and k-space registration network for respiratory motion compensation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:HE397vMXCloC,Proceedings of the ISMRM Workshop on Motion Correction in MRI and MRS,2021
301,"T Küstner, D Nickel, K Hammernik, D Rueckert, S Gatidis",Deep learning based retrospective motion correction ensuring data consistency during inference,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:bnK-pcrLprsC,Proceedings of the European Society for Magnetic Resonance in Medicine (ESMRMB),2021
302,"P Martirosian, R Pohmann, M Schwartz, T Küstner, M Kolb, A Othman, ...",Measurement of Pulmonary Perfusion under Expiratory and Inspiratory Breathing Conditions using PCASL-bSSFP Imaging at 1.5 Tesla,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:1qzjygNMrQYC,Proceedings of the International Society for Magnetic Resonance in Medicine …,2021
303,"H Qi, G Cruz, T Küstner, K Kunze, R Neji, R Botnar, C Prieto",End-to-end Motion Corrected Reconstruction using Deep Learning for Accelerated Free-breathing Cardiac MRI,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:V3AGJWp-ZtQC,Proceedings of the International Society for Magnetic Resonance in Medicine …,2021
304,"G Cruz, K Hammernik, T Küstner, D Rueckert, R Botnar, C Prieto",One-heartbeat cardiac CINE imaging via jointly regularized non-rigid motion corrected reconstruction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:kRWSkSYxWN8C,Proceedings of the International Society for Magnetic Resonance in Medicine …,2021
305,"A Psenicny, G Cruz, C Munoz, R Hajhosseiny, T Küstner, KP Kunze, ...",Whole-heart CMRA non-rigid motion compensation with autofocus virtual 3D iNAV,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:mvPsJ3kp5DgC,Proceedings of the International Society for Magnetic Resonance in Medicine …,2021
306,"T Küstner, J Pan, H Qi, G Cruz, K Hammernik, C Gilliam, T Blu, S Gatidis, ...",LAPNet: Deep-learning based non-rigid motion estimation in k-space from highly undersampled respiratory and cardiac resolved acquisitions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:D_sINldO8mEC,Proceedings of the International Society for Magnetic Resonance in Medicine …,2021
307,"T Küstner, A Psenicny, C Munoz, N Fuin, A Bustin, H Qi, R Neji, KP Kunze, ...",Deep-learning based super-resolution reconstruction for 3D isotropic coronary MR angiography in a one-minute scan,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:eJXPG6dFmWUC,Proceedings of the International Society for Magnetic Resonance in Medicine …,2021
308,"F Seith, R Pohmann, M Schwartz, T Küstner, AE Othman, M Kolb, ...",Imaging Pulmonary Blood Flow Using Pseudocontinuous Arterial Spin Labeling (PCASL) With Balanced Steady‐State Free‐Precession (bSSFP) Readout at 1.5 T,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:P5F9QuxV20EC,"Journal of Magnetic Resonance Imaging 52 (6), 1767-1782",2020
312,"H Qi, N Fuin, T Kuestner, R Botnar, C Prieto",Accelerated 4D respiratory motion-resolved cardiac MRI with a model-based variational network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:geHnlv5EZngC,International Conference on Medical Image Computing and Computer-Assisted …,2020
313,"T Küstner, A Bustin, O Jaubert, R Hajhosseiny, PG Masci, R Neji, R Botnar, ...",Isotropic 3D Cartesian single breath‐hold CINE MRI with multi‐bin patch‐based low‐rank reconstruction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:_xSYboBqXhAC,"Magnetic Resonance in Medicine 84 (4), 2018-2033",2020
314,"T Kustner, A Bustin, O Jaubert, R Hajhosseiny, PG Masci, R Neji, R Botnar, ...",Fully Self-Gated Free-running 3D Cartesian Cardiac CINE with Isotropic Whole-Heart Coverage in Less Than 2 Minutes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:5ugPr518TE4C,NMR in Biomedicine,2020
315,"N Fuin, A Bustin, T Küstner, I Oksuz, J Clough, AP King, JA Schnabel, ...",A multi-scale variational neural network for accelerating motion-compensated whole-heart 3D coronary MR angiography,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:b0M2c_1WBrUC,"Magnetic Resonance Imaging 70, 155-167",2020
317,"F Seith, J Vogel, C la Fougère, T Küstner, K Nikolaou, A Forscher, ...",Evaluation von Bildparametern und eines convolutional neural networks in der FDG-PET/MR/CT zur Prädiktion des Gesamtüberlebens (OS) und des Therapieansprechens bei Patienten …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:NhqRSupF_l8C,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2020
318,"J Vogel, T Küstner, A Forschner, P Martus, C Garbe, C Pfannenberg, ...",Identifikation von prädiktiven Faktoren in der multiparametrische Ganzkörper Fluor-18-FDG-PET/MR-Bildgebung bei Patienten mit metastasiertem Melanom unter CIT,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:EUQCXRtRnyEC,"Nuklearmedizin-NuclearMedicine 59 (02), V35",2020
320,"H Qi, N Fuin, G Cruz, J Pan, T Kuestner, A Bustin, RM Botnar, C Prieto",Non-rigid Respiratory Motion Estimation of Whole-heart Coronary MR Images using Unsupervised Deep Learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:8AbLer7MMksC,IEEE transactions on medical imaging,2020
322,"T Küstner, A Bustin, O Jaubert, R Hajhosseiny, PG Masci, R Neji, R Botnar, ...",Fully self‐gated free‐running 3D Cartesian cardiac CINE with isotropic whole‐heart coverage in less than 2 min,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:4fKUyHm3Qg0C,"NMR in Biomedicine, e4409",2020
323,"A Psenicny, C Munoz, G Cruz, T Küstner, K Kunze, R Neji, R Botnar, ...",Non-rigid Motion-compensated Whole-heart CMRA with autofocus virtual 3D iNAV,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:tS2w5q8j5-wC,Proceedings Society for Magnetic Resonance Angiography (SMRA),2020
324,"H Qi, G Cruz, T Küstner, R Botnar, C Prieto",Unsupervised Learning-based Non-Rigid Registration for Fast Motion-compensated Coronary MR Image Reconstruction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:vRqMK49ujn8C,Proceedings Society for Magnetic Resonance Angiography (SMRA),2020
326,"T Küstner, N Fuin, K Hammernik, A Bustin, H Qi, R Hajhosseiny, PG Masci, ...",CINENet: deep learning-based 3D cardiac CINE MRI reconstruction with multi-coil complex-valued 4D spatio-temporal convolutions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:tOudhMTPpwUC,"Scientific Reports 10, 13710",2020
327,"T Küstner, C Munoz, N Fuin, A Bustin, H Qi, R Neji, K Kunze, R Botnar, ...",Deep-learning based super-resolution reconstruction for sub-millimeter 3D isotropic coronary MR angiography in less than a minute,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:K3LRdlH-MEoC,Proceedings Society of Magnetic Resonance Angiography (SMRA),2020
328,"T Küstner, N Fuin, A Bustin, H Qi, C Munoz, R Neji, K Kunze, R Botnar, ...",Deep-learning based super-resolution reconstruction for sub-millimeter 3D isotropic coronary MR angiography,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:738O_yMBCRsC,Proceedings of the European Society for Magnetic Resonance in Medicine (ESMRMB),2020
330,"M Schwartz, P Martirosian, G Steidle, T Küstner, B Yang, A Stemmer, ...",Measuring Spontaneous Muscular Activities in Neuromuscular Disease: Preliminary Results,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:Tiz5es2fbqcC,Proceedings of the International Society for Magnetic Resonance in Medicine …,2020
331,"H Qi, A Bustin, T Küstner, R Hajhosseiny, G Cruz, K Kunze, R Neji, ...",Respiratory Motion-compensated High-resolution 3D Whole-heart T1rho Mapping,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:XiSMed-E-HIC,Proceedings of the International Society for Magnetic Resonance in Medicine …,2020
332,"H Qi, G Cruz, T Küstner, N Fuin, R Botnar, C Prieto",Non-rigid Respiratory Motion Estimation of Coronary MR Angiography using Unsupervised Fully Convolutional Neural Network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:u9iWguZQMMsC,Proceedings of the International Society for Magnetic Resonance in Medicine …,2020
334,"N Fuin, G Milotta, T Küstner, A Bustin, G Cruz, R Botnar, C Prieto",A Joint Multi-Scale Variational Neural Network for Accelerating Free-breathing Whole-Heart qBOOST-T2 mapping,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:OU6Ihb5iCvQC,Proceedings of the International Society for Magnetic Resonance in Medicine …,2020
335,"N Fuin, G Nordio, T Küstner, R Neji, K Kunze, Y Emmanuel, A Frigiola, ...",A Multi-Scale Variational Neural Network for accelerating bright- and black-blood 3D whole-heart MRI in patients with congenital heart disease,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:uWQEDVKXjbEC,Proceedings of the International Society for Magnetic Resonance in Medicine …,2020
336,"N Fuin, T Küstner, G Cruz, A Bustin, R Botnar, C Prieto",A Model-Based Variational Neural Network for Accelerated and Respiratory Motion-resolved 4D Cartesian Cardiac MRI,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:SP6oXDckpogC,Proceedings of the International Society for Magnetic Resonance in Medicine …,2020
337,"G Cruz, H Qi, O Jaubert, A Bustin, T Küstner, T Schneider, R Botnar, ...",Generalised Low-Rank Non-rigid Motion Corrected reconstruction for 2D Cardiac MRF,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:UxriW0iASnsC,Proceedings of the International Society for Magnetic Resonance in Medicine …,2020
338,"G Cruz, T Küstner, I Oksuz, O Jaubert, N Fuin, A King, J Schnabel, ...",Tissue based denoising for MR fingerprinting via long short-term memory networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:dshw04ExmUIC,Proceedings of the International Society for Magnetic Resonance in Medicine …,2020
339,"K Hammernik, G Cruz, T Küstner, C Prieto, D Rueckert",On the Influence of Prior Knowledge in Learning Non-Cartesian 2D CINE Image Reconstruction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:KxtntwgDAa4C,Proceedings of the International Society for Magnetic Resonance in Medicine …,2020
340,"AV Asiares, C Munoz, T Kuestner, T Vitadello, C Rischpler, T Ibrahim, ...",Comparison of respiratory motion estimation methods in cardiac PET/MR,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:1sJd4Hv_s6UC,Annual Congress of the European Association of Nuclear Medicine (EANM),2020
341,"K Armanious, S Abdulatif, AR Bhaktharaguttu, T Küstner, T Hepp, ...",Organ-Based Chronological Age Estimation Based on 3D MRI Scans,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:CHSYGLWDkRkC,Proceedings of the European Association for Signal Processing (EUSIPCO),2020
343,"T Küstner, N Fuin, K Hammernik, A Bustin, R Neji, D Rueckert, RM Botnar, ...",CINENet: Deep learning-based 3D Cardiac CINE Reconstruction with multi-coil complex 4D Spatio-Temporal Convolutions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:pyW8ca7W8N0C,Proceedings of the International Society for Magnetic Resonance in Medicine …,2020
345,"T Küstner, A Bustin, O Jaubert, R Neji, C Prieto, RM Botnar",Fully Self-gated Free-breathing 3D Cartesian Cardiac CINE with Isotropic Wholeheart Coverage in Less Than 2 Minutes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:a0OBvERweLwC,Proceedings of the International Society for Magnetic Resonance in Medicine …,2020
348,"T Küstner, A Bustin, O Jaubert, R Neji, C Prieto, R Botnar",3D Cartesian fast interrupted steady‐state (FISS) imaging,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:pqnbT2bcN3wC,"Magnetic resonance in medicine 82 (5), 1617-1630",2019
351,"P Martirosian, F Seith, R Pohmann, M Schwartz, T Küstner, K Scheffler, ...",Kinetics of Arterial Blood Transport in the Lung Assessed by PCASL True-FISP Imaging,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:u_35RYKgDlwC,No longer published by Elsevier,2019
353,"A Liebgott, T Haueise, T Küstner, K Nikolaou, B Yang, S Gatidis",Active Learning for the Adaption of Trained CNN Models for Detection of Motion Artifacts to New Data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Oo6NZZcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=Oo6NZZcAAAAJ:zA6iFVUQeVQC,Proceedings of the European Society for Magnetic Resonance in Medicine (ESMRMB),2019
